ID_country|ISO_country|NAME_country|NAME_PRINT_country|ISO3_country|CODE_country|NAME_ESP_country|id_city|region_id|name_place|short_name_place|slug_place|group_id_place|province_id_place|group_slug_place|latitude|longitude|country_host_id_place|
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23981|23914|San Fernando|San Fernando|san-fernando|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23982|23914|San Francisco Solano|San Francisco Solano|san-francisco-solano|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23983|23914|San Isidro|San Isidro|san-isidro|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23984|23914|San Justo|San Justo|san-justo|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23985|23914|San Miguel|San Miguel|san-miguel|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23986|23914|San Nicolás de los Arroyos|San Nicolás de los Arroyos|san-nicolas-de-los-arroyos|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23987|23914|Sarandí|Sarandí|sarandi|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23988|23914|Tandil|Tandil|tandil|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23989|23914|Temperley|Temperley|temperley|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23990|23914|Tres Arroyos|Tres Arroyos|tres-arroyos|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23991|23914|Trujui|Trujui|trujui|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23992|23914|Vicente López|Vicente López|vicente-lopez|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23993|23914|Villa Centenario|Villa Centenario|villa-centenario|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23994|23914|Villa Domínico|Villa Domínico|villa-dominico|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23995|23914|Villa Luzuriaga|Villa Luzuriaga|villa-luzuriaga|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23996|23914|Villa Madero|Villa Madero|villa-madero|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23997|23914|Villa Tesei|Villa Tesei|villa-tesei|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23998|23914|Virrey del Pino|Virrey del Pino|virrey-del-pino|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|23999|23914|Wilde|Wilde|wilde|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24000|23914|William Morris|William Morris|william-morris|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24001|23914|Zárate|Zárate|zarate|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24003|24002|San Fernando del Valle de Catamarca|San Fernando del Valle de Catamarca|san-fernando-del-valle-de-catamarca|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24005|24004|Barranqueras|Barranqueras|barranqueras|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24006|24004|Presidencia Roque Sáenz Peña|Presidencia Roque Sáenz Peña|presidencia-roque-saenz-pena|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24007|24004|Resistencia|Resistencia|resistencia|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24009|24008|Comodoro Rivadavia|Comodoro Rivadavia|comodoro-rivadavia|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24010|24008|Esquel|Esquel|esquel|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24011|24008|Puerto Madryn|Puerto Madryn|puerto-madryn|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24012|24008|Rawson|Rawson|rawson|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24013|24008|Trelew|Trelew|trelew|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24014|23914|Ciudad de Buenos Aires|Ciudad de Buenos Aires|ciudad-de-buenos-aires|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24016|24015|Córdoba|Córdoba|cordoba|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24017|24015|Río Cuarto|Río Cuarto|rio-cuarto|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24018|24015|San Francisco|San Francisco|san-francisco|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24019|24015|Villa Carlos Paz|Villa Carlos Paz|villa-carlos-paz|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24020|24015|Villa Dolores|Villa Dolores|villa-dolores|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24021|24015|Villa María|Villa María|villa-maria|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24023|24022|Corrientes|Corrientes|corrientes|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24024|24022|Goya|Goya|goya|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24026|24025|Concepción del Uruguay|Concepción del Uruguay|concepcion-del-uruguay|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24027|24025|Concordia|Concordia|concordia|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24028|24025|Gualeguaychú|Gualeguaychú|gualeguaychu|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24029|24025|Paraná|Paraná|parana|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24031|24030|Clorinda|Clorinda|clorinda|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24032|24030|Formosa|Formosa|formosa|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24034|24033|Palpalá|Palpalá|palpala|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24035|24033|San Pedro de Jujuy|San Pedro de Jujuy|san-pedro-de-jujuy|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24036|24033|San Salvador de Jujuy|San Salvador de Jujuy|san-salvador-de-jujuy|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24038|24037|General Pico|General Pico|general-pico|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24039|24037|Santa Rosa|Santa Rosa|santa-rosa|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24041|24040|Buenos Aires|Buenos Aires|buenos-aires|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24043|24042|La Rioja|La Rioja|la-rioja|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24045|24044|Godoy Cruz|Godoy Cruz|godoy-cruz|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24046|24044|Guaymallén|Guaymallén|guaymallen|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24047|24044|Las Heras|Las Heras|las-heras|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24048|24044|Luján de Cuyo|Luján de Cuyo|lujan-de-cuyo|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24049|24044|Maipú|Maipú|maipu|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24050|24044|Mendoza|Mendoza|mendoza|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24051|24044|San Martín|San Martín|san-martin|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24052|24044|San Rafael|San Rafael|san-rafael|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24054|24053|Eldorado|Eldorado|eldorado|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24055|24053|Oberá|Oberá|obera|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24056|24053|Posadas|Posadas|posadas|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24058|24057|Neuquén|Neuquén|neuquen|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24060|24059|Entre Ríos|Entre Ríos|entre-rios|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24062|24061|Misiones|Misiones|misiones|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24064|24063|Chubut|Chubut|chubut|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24066|24065|Chaco|Chaco|chaco|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24068|24067|Santa Cruz|Santa Cruz|santa-cruz|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24070|24069|Cipolletti|Cipolletti|cipolletti|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24071|24069|General Roca|General Roca|general-roca|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24072|24069|San Carlos de Bariloche|San Carlos de Bariloche|san-carlos-de-bariloche|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24073|24069|Viedma|Viedma|viedma|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24075|24074|Salta|Salta|salta|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24076|24074|San Ramón de la Nueva Orán|San Ramón de la Nueva Orán|san-ramon-de-la-nueva-oran|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24077|24074|Tartagal|Tartagal|tartagal|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24079|24078|Catamarca|Catamarca|catamarca|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24081|24080|Chimbas|Chimbas|chimbas|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24082|24080|Rivadavia|Rivadavia|rivadavia|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24083|24080|San Juan|San Juan|san-juan|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24085|24084|San Luis|San Luis|san-luis|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24086|24084|Villa Mercedes|Villa Mercedes|villa-mercedes|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24088|24087|Tucumán|Tucumán|tucuman|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24090|24089|Jujuy|Jujuy|jujuy|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24092|24091|Río Gallegos|Río Gallegos|rio-gallegos|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24094|24093|Esperanza|Esperanza|esperanza|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24095|24093|Rafaela|Rafaela|rafaela|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24096|24093|Reconquista|Reconquista|reconquista|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24097|24093|Rosario|Rosario|rosario|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24098|24093|Santa Fe|Santa Fe|santa-fe|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24099|24093|Venado Tuerto|Venado Tuerto|venado-tuerto|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24100|24093|Villa Gobernador Gálvez|Villa Gobernador Gálvez|villa-gobernador-galvez|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24102|24101|La Pampa|La Pampa|la-pampa|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24104|24103|La Banda|La Banda|la-banda|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24105|24103|Santiago del Estero|Santiago del Estero|santiago-del-estero|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24107|24106|Río Grande|Río Grande|rio-grande|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24108|24106|Ushuaia|Ushuaia|ushuaia|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24110|24109|Banda del Río Salí|Banda del Río Salí|banda-del-rio-sali|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24111|24109|Concepción|Concepción|concepcion|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24112|24109|San Miguel de Tucumán|San Miguel de Tucumán|san-miguel-de-tucuman|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24113|24109|Villa Mariano Moreno-El Colmenar|Villa Mariano Moreno-El Colmenar|villa-mariano-moreno-el-colmenar|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24114|24109|Yerba Buena/Marcos Paz|Yerba Buena/Marcos Paz|yerba-buena-marcos-paz|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|24116|24115|Río Negro|Río Negro|rio-negro|NULL|NULL|otros|NULL|NULL|1||
9|AR|ARGENTINA|Argentina|ARG|32|Argentina|26391|24091|El Calafate|El Calafate|el-calafate|NULL|NULL|otros|NULL|NULL|1||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26263|26262|Ciudad de Belice|Ciudad de Belice|ciudad-de-belice|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26264|26262|Cayo Ambergris|Cayo Ambergris|cayo-ambergris|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26265|26262|Cayo Caulker|Cayo Caulker|cayo-caulker|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26266|26262|Cayo San Jorge|Cayo San Jorge|cayo-san-jorge|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26267|26262|Cayo Goff|Cayo Goff|cayo-goff|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26269|26268|Belmopán|Belmopán|belmopan|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26270|26268|San Ignacio|San Ignacio|san-ignacio|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26271|26268|Benque Viejo del Carmen|Benque Viejo del Carmen|benque-viejo-del-carmen|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26272|26268|San Antonio|San Antonio|san-antonio-26272|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26273|26268|Valle de Paz|Valle de Paz|valle-de-paz|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26274|26268|St. Margret's|St. Margret's|st-margret-s|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26275|26268|Roaring Creek|Roaring Creek|roaring-creek|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26276|26268|Albaina|Albaina|albaina|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26277|26268|San José Succotz|San José Succotz|san-jose-succotz|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26278|26268|Arenal|Arenal|arenal|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26279|26268|Buena Vista|Buena Vista|buena-vista-26279|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26280|26268|Bullet Tree Falls|Bullet Tree Falls|bullet-tree-falls|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26281|26268|Calla Creek|Calla Creek|calla-creek|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26282|26268|Chorro|Chorro|chorro|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26283|26268|Dry Creek Bank|Dry Creek Bank|dry-creek-bank|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26284|26268|Garbutt's Falls|Garbutt's Falls|garbutt-s-falls|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26285|26268|Spanish Lookout|Spanish Lookout|spanish-lookout|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26286|26268|Toro|Toro|toro|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26287|26268|Vaca|Vaca|vaca|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26288|26268|Providencien|Providencien|providencien|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26290|26289|Corozal Town|Corozal Town|corozal-town|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26291|26289|Benque Viejo|Benque Viejo|benque-viejo|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26292|26289|Calcutta|Calcutta|calcutta|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26293|26289|Campa Pita|Campa Pita|campa-pita|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26294|26289|Chacan Chac Mol|Chacan Chac Mol|chacan-chac-mol|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26295|26289|Chan Chen|Chan Chen|chan-chen|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26296|26289|Chunch|Chunch|chunch|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26297|26289|Chunox|Chunox|chunox|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26298|26289|Cocos|Cocos|cocos|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26299|26289|Consejo|Consejo|consejo|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26300|26289|Copper Bank|Copper Bank|copper-bank|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26301|26289|Corozalito|Corozalito|corozalito|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26302|26289|Cowpen|Cowpen|cowpen|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26303|26289|Estero|Estero|estero|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26304|26289|Laguna|Laguna|laguna|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26305|26289|Libertad|Libertad|libertad-26305|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26306|26289|Little Belize|Little Belize|little-belize|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26307|26289|Louisville|Louisville|louisville|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26308|26289|Paraíso|Paraíso|paraiso-26308|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26309|26289|Patchacan|Patchacan|patchacan|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26310|26289|Progreso|Progreso|progreso-26310|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26311|26289|Puebla Nueva|Puebla Nueva|puebla-nueva|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26312|26289|Ranchito|Ranchito|ranchito|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26313|26289|Remate|Remate|remate|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26314|26289|San Joaquín|San Joaquín|san-joaquin-26314|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26315|26289|Saltillo|Saltillo|saltillo|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26316|26289|Sarteneja|Sarteneja|sarteneja|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26317|26289|Shipstern|Shipstern|shipstern|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26318|26289|Tacistal|Tacistal|tacistal|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26319|26289|Xaibe|Xaibe|xaibe|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26320|26289|Xcanluum|Xcanluum|xcanluum|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26322|26321|Orange Walk Town|Orange Walk Town|orange-walk-town|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26323|26321|August Pine Ridge|August Pine Ridge|august-pine-ridge|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26324|26321|Blue Creek Village|Blue Creek Village|blue-creek-village|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26325|26321|Carmelita|Carmelita|carmelita|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26326|26321|Esperanza|Esperanza|esperanza-26326|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26327|26321|Indian Church|Indian Church|indian-church|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26328|26321|Guinea Grass Town|Guinea Grass Town|guinea-grass-town|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26329|26321|Little Bermudian Landing|Little Bermudian Landing|little-bermudian-landing|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26330|26321|Piedregal|Piedregal|piedregal|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26331|26321|Ramonal|Ramonal|ramonal|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26332|26321|Rancho|Rancho|rancho|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26333|26321|Rejolla|Rejolla|rejolla|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26334|26321|San Antonio|San Antonio|san-antonio-26334|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26335|26321|San Carlos|San Carlos|san-carlos-26335|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26336|26321|San Esteban|San Esteban|san-esteban|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26337|26321|San Felipe|San Felipe|san-felipe-26337|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26338|26321|San José|San José|san-jose-26338|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26339|26321|San Juan Bank|San Juan Bank|san-juan-bank|NULL|NULL|otros|NULL|NULL|10||
21|BZ|BELIZE|Belize|BLZ|84|Belice|26340|26321|San Lázaro|San Lázaro|san-lazaro-26340|NULL|NULL|otros|NULL|NULL|10||
